cost_function,value,name,level,mode,episode,simulation_id
zero_net_energy,1.095121060287836,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8861830060263083,resstock-amy2018-2021-release-1-18098,building,train,7,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.095121060287836,resstock-amy2018-2021-release-1-18098,building,train,7,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,7,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,7,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9927704249808694,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9374058400950568,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8742783550773281,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.018616632528652,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0169466925686337,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0888067789376066,District,district,train,8,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8742783550773281,resstock-amy2018-2021-release-1-18098,building,train,8,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0888067789376066,resstock-amy2018-2021-release-1-18098,building,train,8,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,8,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,8,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.990868712470092,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.935166381886159,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8709922024739767,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0175155971104302,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0884806850835576,District,district,train,9,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8709922024739767,resstock-amy2018-2021-release-1-18098,building,train,9,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0884806850835576,resstock-amy2018-2021-release-1-18098,building,train,9,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,9,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,9,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9911938196573584,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9321154512077692,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8744042254765897,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0201803756300845,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0857404672516475,District,district,train,10,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8744042254765897,resstock-amy2018-2021-release-1-18098,building,train,10,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0857404672516475,resstock-amy2018-2021-release-1-18098,building,train,10,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,10,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,10,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9916561928715018,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9378870052503152,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8711323924339082,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
ramping,1.012299348240762,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0874624624338771,District,district,train,11,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8711323924339082,resstock-amy2018-2021-release-1-18098,building,train,11,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0874624624338771,resstock-amy2018-2021-release-1-18098,building,train,11,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,11,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,11,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9915844703361684,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.940774385848116,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.87268657347838,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
ramping,1.007951695464018,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0881457278894686,District,district,train,12,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.87268657347838,resstock-amy2018-2021-release-1-18098,building,train,12,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0881457278894686,resstock-amy2018-2021-release-1-18098,building,train,12,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,12,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,12,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9904436405444034,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9444319564655684,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8731433058355177,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0128839477273308,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0897541311498002,District,district,train,13,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8731433058355177,resstock-amy2018-2021-release-1-18098,building,train,13,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0897541311498002,resstock-amy2018-2021-release-1-18098,building,train,13,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,13,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,13,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.991168911960749,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9441290923494224,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8728955535979034,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0310678462995604,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
ramping,1.016838666690868,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0915086271605918,District,district,train,14,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8728955535979034,resstock-amy2018-2021-release-1-18098,building,train,14,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0915086271605918,resstock-amy2018-2021-release-1-18098,building,train,14,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,14,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,14,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9910954724122069,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.938890775964728,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8698042903797633,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0173219058306566,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
ramping,0.9952722078199262,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0914210473710952,District,district,test,0,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8698042903797633,resstock-amy2018-2021-release-1-18098,building,test,0,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0914210473710952,resstock-amy2018-2021-release-1-18098,building,test,0,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,test,0,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,test,0,travis_resstock-amy2018-2021-release-1-18098
