cost_function,value,name,level,mode,episode,simulation_id
cost,,District,district,train,2,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.824596415995461,District,district,train,2,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0196926566270257,District,district,train,2,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0255920022742064,District,district,train,2,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2164071215955636,District,district,train,2,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.824596415995461,resstock-amy2018-2021-release-1-179351,building,train,2,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2164071215955636,resstock-amy2018-2021-release-1-179351,building,train,2,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,2,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,2,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9918182210099452,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9547889141846726,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8272206672243942,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0370722127865524,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2126248441460077,District,district,train,3,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8272206672243942,resstock-amy2018-2021-release-1-179351,building,train,3,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2126248441460077,resstock-amy2018-2021-release-1-179351,building,train,3,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,3,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,3,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9914386318857182,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9533422379811684,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.82205916779624,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0369186336577567,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2206579577310777,District,district,train,4,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.82205916779624,resstock-amy2018-2021-release-1-179351,building,train,4,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2206579577310777,resstock-amy2018-2021-release-1-179351,building,train,4,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,4,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,4,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9908984729416412,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9496250781291438,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8182658360816195,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
ramping,1.033202052178131,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.238646860892821,District,district,train,5,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8182658360816195,resstock-amy2018-2021-release-1-179351,building,train,5,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.238646860892821,resstock-amy2018-2021-release-1-179351,building,train,5,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,5,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,5,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9902914268659576,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9524126483981044,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.819210549814819,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0352145867747395,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.246095775498464,District,district,train,6,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.819210549814819,resstock-amy2018-2021-release-1-179351,building,train,6,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.246095775498464,resstock-amy2018-2021-release-1-179351,building,train,6,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,6,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,6,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9907052951630848,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9517528924633816,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8168244211152524,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0177482752013656,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2384179074808237,District,district,train,7,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8168244211152524,resstock-amy2018-2021-release-1-179351,building,train,7,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2384179074808237,resstock-amy2018-2021-release-1-179351,building,train,7,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,7,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,7,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9913214261796388,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9434332674904194,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8141452968345531,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0072133876059248,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2309440703108363,District,district,train,8,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8141452968345531,resstock-amy2018-2021-release-1-179351,building,train,8,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2309440703108363,resstock-amy2018-2021-release-1-179351,building,train,8,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,8,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,8,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9899466227357656,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.947770159430069,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8168222248201336,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0162782396990664,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2420412183010767,District,district,train,9,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8168222248201336,resstock-amy2018-2021-release-1-179351,building,train,9,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2420412183010767,resstock-amy2018-2021-release-1-179351,building,train,9,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,9,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,9,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9899682612952332,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9494625682126044,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8168520080336387,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0109752580498796,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0202193393943602,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2472588696006095,District,district,train,10,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8168520080336387,resstock-amy2018-2021-release-1-179351,building,train,10,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2472588696006095,resstock-amy2018-2021-release-1-179351,building,train,10,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,10,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,10,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9901878803620676,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9511981525077262,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8128339813063197,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0217369823499771,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2488070963097144,District,district,train,11,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8128339813063197,resstock-amy2018-2021-release-1-179351,building,train,11,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2488070963097144,resstock-amy2018-2021-release-1-179351,building,train,11,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,11,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,11,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9915820184634082,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.952153122571199,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8115594555968682,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0193132789109258,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.248064288885629,District,district,train,12,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8115594555968682,resstock-amy2018-2021-release-1-179351,building,train,12,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.248064288885629,resstock-amy2018-2021-release-1-179351,building,train,12,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,12,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,12,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.991278579935972,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9552980708018866,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8132138397349965,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0290680732461754,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2516164447687272,District,district,train,13,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8132138397349965,resstock-amy2018-2021-release-1-179351,building,train,13,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2516164447687272,resstock-amy2018-2021-release-1-179351,building,train,13,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,13,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,13,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9915896204225892,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9535689755562629,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8109021782821764,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0297129544707304,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.233595531402883,District,district,train,14,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8109021782821764,resstock-amy2018-2021-release-1-179351,building,train,14,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.233595531402883,resstock-amy2018-2021-release-1-179351,building,train,14,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,train,14,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,train,14,travis_resstock-amy2018-2021-release-1-179351
1 - load_factor,0.9908583488488358,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
average_daily_peak,0.9626981276523777,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
cost,,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8104685572870515,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
peak_demand,1.0,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
ramping,1.0213837806149764,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2676272408144162,District,district,test,0,travis_resstock-amy2018-2021-release-1-179351
electricity_consumption,0.8104685572870515,resstock-amy2018-2021-release-1-179351,building,test,0,travis_resstock-amy2018-2021-release-1-179351
zero_net_energy,1.2676272408144162,resstock-amy2018-2021-release-1-179351,building,test,0,travis_resstock-amy2018-2021-release-1-179351
carbon_emissions,,resstock-amy2018-2021-release-1-179351,building,test,0,travis_resstock-amy2018-2021-release-1-179351
cost,,resstock-amy2018-2021-release-1-179351,building,test,0,travis_resstock-amy2018-2021-release-1-179351
