cost_function,value,name,level,mode,episode,simulation_id
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-101010
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7801663710639463,District,district,train,6,travis_resstock-amy2018-2021-release-1-101010
peak_demand,0.9874357163670204,District,district,train,6,travis_resstock-amy2018-2021-release-1-101010
ramping,1.0362643962400273,District,district,train,6,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.373536272019731,District,district,train,6,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7801663710639463,resstock-amy2018-2021-release-1-101010,building,train,6,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.373536272019731,resstock-amy2018-2021-release-1-101010,building,train,6,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,resstock-amy2018-2021-release-1-101010,building,train,6,travis_resstock-amy2018-2021-release-1-101010
cost,,resstock-amy2018-2021-release-1-101010,building,train,6,travis_resstock-amy2018-2021-release-1-101010
1 - load_factor,0.9885705203466284,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
average_daily_peak,0.9384835797611526,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7827087058751234,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
peak_demand,0.9874357163670204,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
ramping,1.0513000054655115,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3799833673045383,District,district,train,7,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7827087058751234,resstock-amy2018-2021-release-1-101010,building,train,7,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3799833673045383,resstock-amy2018-2021-release-1-101010,building,train,7,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,resstock-amy2018-2021-release-1-101010,building,train,7,travis_resstock-amy2018-2021-release-1-101010
cost,,resstock-amy2018-2021-release-1-101010,building,train,7,travis_resstock-amy2018-2021-release-1-101010
1 - load_factor,0.9899576250087708,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
average_daily_peak,0.9321060941900652,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7814086327683699,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
peak_demand,0.9874357163670204,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
ramping,1.042340234675849,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3741842948929792,District,district,train,8,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7814086327683699,resstock-amy2018-2021-release-1-101010,building,train,8,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3741842948929792,resstock-amy2018-2021-release-1-101010,building,train,8,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,resstock-amy2018-2021-release-1-101010,building,train,8,travis_resstock-amy2018-2021-release-1-101010
cost,,resstock-amy2018-2021-release-1-101010,building,train,8,travis_resstock-amy2018-2021-release-1-101010
1 - load_factor,0.9904865166426752,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
average_daily_peak,0.9362570220772388,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7814037599747738,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
peak_demand,1.019891540261059,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
ramping,1.039717482188389,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3742163307100843,District,district,train,9,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7814037599747738,resstock-amy2018-2021-release-1-101010,building,train,9,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3742163307100843,resstock-amy2018-2021-release-1-101010,building,train,9,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,resstock-amy2018-2021-release-1-101010,building,train,9,travis_resstock-amy2018-2021-release-1-101010
cost,,resstock-amy2018-2021-release-1-101010,building,train,9,travis_resstock-amy2018-2021-release-1-101010
1 - load_factor,0.9889680326427687,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
average_daily_peak,0.9268520782749751,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7802399916870352,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
peak_demand,0.9332483565569251,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
ramping,1.0459715025960978,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3762941065260765,District,district,train,10,travis_resstock-amy2018-2021-release-1-101010
electricity_consumption,0.7802399916870352,resstock-amy2018-2021-release-1-101010,building,train,10,travis_resstock-amy2018-2021-release-1-101010
zero_net_energy,1.3762941065260765,resstock-amy2018-2021-release-1-101010,building,train,10,travis_resstock-amy2018-2021-release-1-101010
carbon_emissions,,resstock-amy2018-2021-release-1-101010,building,train,10,travis_resstock-amy2018-2021-release-1-101010
cost,,resstock-amy2018-2021-release-1-101010,building,train,10,travis_resstock-amy2018-2021-release-1-101010
