cost_function,value,name,level,mode,episode,simulation_id
carbon_emissions,,District,district,train,4,travis_resstock-amy2018-2021-release-1-193057
cost,,District,district,train,4,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7820288555384395,District,district,train,4,travis_resstock-amy2018-2021-release-1-193057
peak_demand,1.0190542060867886,District,district,train,4,travis_resstock-amy2018-2021-release-1-193057
ramping,1.0194593775717975,District,district,train,4,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.455649303513596,District,district,train,4,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7820288555384395,resstock-amy2018-2021-release-1-193057,building,train,4,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.455649303513596,resstock-amy2018-2021-release-1-193057,building,train,4,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,resstock-amy2018-2021-release-1-193057,building,train,4,travis_resstock-amy2018-2021-release-1-193057
cost,,resstock-amy2018-2021-release-1-193057,building,train,4,travis_resstock-amy2018-2021-release-1-193057
1 - load_factor,0.983719900065348,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
average_daily_peak,0.9329607803577626,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
cost,,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.788976491168697,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
peak_demand,1.0,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
ramping,1.0517859614552747,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.5044349788487092,District,district,train,5,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.788976491168697,resstock-amy2018-2021-release-1-193057,building,train,5,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.5044349788487092,resstock-amy2018-2021-release-1-193057,building,train,5,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,resstock-amy2018-2021-release-1-193057,building,train,5,travis_resstock-amy2018-2021-release-1-193057
cost,,resstock-amy2018-2021-release-1-193057,building,train,5,travis_resstock-amy2018-2021-release-1-193057
1 - load_factor,0.98512769775579,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
average_daily_peak,0.9286907894692372,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7934686078035231,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
peak_demand,1.0841067675572778,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
ramping,1.0605321392623093,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.5120778800029004,District,district,train,6,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7934686078035231,resstock-amy2018-2021-release-1-193057,building,train,6,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.5120778800029004,resstock-amy2018-2021-release-1-193057,building,train,6,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,resstock-amy2018-2021-release-1-193057,building,train,6,travis_resstock-amy2018-2021-release-1-193057
cost,,resstock-amy2018-2021-release-1-193057,building,train,6,travis_resstock-amy2018-2021-release-1-193057
1 - load_factor,0.9852504688179092,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
average_daily_peak,0.92513145477202,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7922687079991703,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
peak_demand,1.051357994024634,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
ramping,1.0484135637895509,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4902851523867258,District,district,train,7,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7922687079991703,resstock-amy2018-2021-release-1-193057,building,train,7,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4902851523867258,resstock-amy2018-2021-release-1-193057,building,train,7,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,resstock-amy2018-2021-release-1-193057,building,train,7,travis_resstock-amy2018-2021-release-1-193057
cost,,resstock-amy2018-2021-release-1-193057,building,train,7,travis_resstock-amy2018-2021-release-1-193057
1 - load_factor,0.9864767146902984,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
average_daily_peak,0.9223498751012992,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7928705135220115,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
peak_demand,1.0570159178321212,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
ramping,1.0472799516730076,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4738180372869762,District,district,train,8,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7928705135220115,resstock-amy2018-2021-release-1-193057,building,train,8,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4738180372869762,resstock-amy2018-2021-release-1-193057,building,train,8,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,resstock-amy2018-2021-release-1-193057,building,train,8,travis_resstock-amy2018-2021-release-1-193057
cost,,resstock-amy2018-2021-release-1-193057,building,train,8,travis_resstock-amy2018-2021-release-1-193057
1 - load_factor,0.9841487718856704,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
average_daily_peak,0.9256914348739828,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7906717438317906,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
peak_demand,1.0,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
ramping,1.0380048587809931,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4803801250838216,District,district,train,9,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7906717438317906,resstock-amy2018-2021-release-1-193057,building,train,9,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4803801250838216,resstock-amy2018-2021-release-1-193057,building,train,9,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,resstock-amy2018-2021-release-1-193057,building,train,9,travis_resstock-amy2018-2021-release-1-193057
cost,,resstock-amy2018-2021-release-1-193057,building,train,9,travis_resstock-amy2018-2021-release-1-193057
1 - load_factor,0.9850939633359035,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
average_daily_peak,0.9209762045357932,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7897439250579793,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
peak_demand,1.0,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
ramping,1.0371824341333111,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4838127997913335,District,district,train,10,travis_resstock-amy2018-2021-release-1-193057
electricity_consumption,0.7897439250579793,resstock-amy2018-2021-release-1-193057,building,train,10,travis_resstock-amy2018-2021-release-1-193057
zero_net_energy,1.4838127997913335,resstock-amy2018-2021-release-1-193057,building,train,10,travis_resstock-amy2018-2021-release-1-193057
carbon_emissions,,resstock-amy2018-2021-release-1-193057,building,train,10,travis_resstock-amy2018-2021-release-1-193057
cost,,resstock-amy2018-2021-release-1-193057,building,train,10,travis_resstock-amy2018-2021-release-1-193057
