cost_function,value,name,level,mode,episode,simulation_id
average_daily_peak,0.8578234024327455,District,district,train,10,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-175576
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8092421370683269,District,district,train,10,travis_resstock-amy2018-2021-release-1-175576
peak_demand,1.0,District,district,train,10,travis_resstock-amy2018-2021-release-1-175576
ramping,1.023258559777016,District,district,train,10,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2135747563755055,District,district,train,10,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8092421370683269,resstock-amy2018-2021-release-1-175576,building,train,10,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2135747563755055,resstock-amy2018-2021-release-1-175576,building,train,10,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,resstock-amy2018-2021-release-1-175576,building,train,10,travis_resstock-amy2018-2021-release-1-175576
cost,,resstock-amy2018-2021-release-1-175576,building,train,10,travis_resstock-amy2018-2021-release-1-175576
1 - load_factor,0.9910982636202652,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
average_daily_peak,0.8563824241104959,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
cost,,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8104393688674051,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
peak_demand,1.0481406939156748,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
ramping,1.009675485438874,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.209649503349865,District,district,train,11,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8104393688674051,resstock-amy2018-2021-release-1-175576,building,train,11,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.209649503349865,resstock-amy2018-2021-release-1-175576,building,train,11,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,resstock-amy2018-2021-release-1-175576,building,train,11,travis_resstock-amy2018-2021-release-1-175576
cost,,resstock-amy2018-2021-release-1-175576,building,train,11,travis_resstock-amy2018-2021-release-1-175576
1 - load_factor,0.9905791454755986,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
average_daily_peak,0.8611974782584627,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
cost,,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8114718038515143,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
peak_demand,1.080337109028673,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
ramping,1.0201048390883125,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2096366001121297,District,district,train,12,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8114718038515143,resstock-amy2018-2021-release-1-175576,building,train,12,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2096366001121297,resstock-amy2018-2021-release-1-175576,building,train,12,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,resstock-amy2018-2021-release-1-175576,building,train,12,travis_resstock-amy2018-2021-release-1-175576
cost,,resstock-amy2018-2021-release-1-175576,building,train,12,travis_resstock-amy2018-2021-release-1-175576
1 - load_factor,0.9900425519786972,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
average_daily_peak,0.8539417110476544,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
cost,,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8108331655782608,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
peak_demand,1.007630469773311,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
ramping,1.0141763427762376,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.207484221225063,District,district,train,13,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8108331655782608,resstock-amy2018-2021-release-1-175576,building,train,13,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.207484221225063,resstock-amy2018-2021-release-1-175576,building,train,13,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,resstock-amy2018-2021-release-1-175576,building,train,13,travis_resstock-amy2018-2021-release-1-175576
cost,,resstock-amy2018-2021-release-1-175576,building,train,13,travis_resstock-amy2018-2021-release-1-175576
1 - load_factor,0.9886956707453431,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
average_daily_peak,0.8549809954456496,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
cost,,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8113713849597909,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
peak_demand,1.007630469773311,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
ramping,1.023911693705846,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2090463192582162,District,district,train,14,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8113713849597909,resstock-amy2018-2021-release-1-175576,building,train,14,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2090463192582162,resstock-amy2018-2021-release-1-175576,building,train,14,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,resstock-amy2018-2021-release-1-175576,building,train,14,travis_resstock-amy2018-2021-release-1-175576
cost,,resstock-amy2018-2021-release-1-175576,building,train,14,travis_resstock-amy2018-2021-release-1-175576
1 - load_factor,0.9879711181658092,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
average_daily_peak,0.8679426527623979,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
cost,,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8107659588999473,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
peak_demand,1.100415043795196,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
ramping,1.0388446482556444,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2334507168551176,District,district,test,0,travis_resstock-amy2018-2021-release-1-175576
electricity_consumption,0.8107659588999473,resstock-amy2018-2021-release-1-175576,building,test,0,travis_resstock-amy2018-2021-release-1-175576
zero_net_energy,1.2334507168551176,resstock-amy2018-2021-release-1-175576,building,test,0,travis_resstock-amy2018-2021-release-1-175576
carbon_emissions,,resstock-amy2018-2021-release-1-175576,building,test,0,travis_resstock-amy2018-2021-release-1-175576
cost,,resstock-amy2018-2021-release-1-175576,building,test,0,travis_resstock-amy2018-2021-release-1-175576
